Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
311,4,35:08:00,8,69.282357,,,,Madera,Repique,9,,,,0.114353,,,
311,4,35:09:00,9,69.415995,69.44071,,,Madera,Repique,9,5,,,0.358844,0.588571,,
311,4,35:10:00,10,69.521025,,69.52291,,Madera,Repique,9,,9.5,,0.100262,,0.017393,
311,4,35:11:00,11,69.630443,69.644486,,,Madera,Repique,9,4.5,,,0.113145,0.434996,,
311,4,35:12:00,12,69.733168,,,,Madera,Repique,9,,,,0.126342,,,
311,4,35:13:00,13,69.880959,69.89885,69.878282,,Madera,Repique,9,4.5,9,,0.430359,0.11776,0.042985,
311,4,35:14:00,14,70.004035,,,,Madera,Repique,9,,,,0.119097,,,
311,4,35:15:00,15,70.100521,70.092408,,,Madera,Repique,9,4,,,0.199814,0.512038,,
311,4,35:16:00,16,70.20925,,,70.179874,Madera,Repique,9,,,11.5,0.17741,,,0.0031
311,4,36:01:00,1,70.340593,70.351613,,70.335438,Repique,Repique,9,4,,11,0.513393,0.72271,,0.003348
311,4,36:02:00,2,70.468789,,70.436369,,Repique,Repique,9,,9,,0.115766,,0.243777,
311,4,36:03:00,3,70.574891,,,,Repique,Repique,9,,,,0.173078,,,
311,4,36:04:00,4,70.682513,70.684067,,,Repique,Repique,9,4,,,0.107445,0.505907,,
311,4,36:05:00,5,70.807034,,70.808971,,Repique,Repique,9,,10,,0.55096,,0.005715,
311,4,36:06:00,6,70.907148,70.944028,70.938057,,Repique,Repique,9,4,10.5,,0.11882,0.312971,0.301869,
311,4,36:07:00,7,71.019331,,,,Repique,Repique,9,,,,0.211409,,,
311,4,36:08:00,8,71.125997,,71.135548,,Repique,Repique,9,,10,,0.130994,,0.009773,
311,4,36:09:00,9,71.26285,71.288351,,,Repique,Repique,9,4,,,0.421441,0.61343,,
311,4,36:10:00,10,71.377222,,71.392513,,Repique,Repique,9,,10,,0.082593,,0.022028,
311,4,36:11:00,11,71.487916,71.500084,,,Repique,Repique,9,4,,,0.18578,0.527061,,
311,4,36:12:00,12,71.595009,,71.596613,,Repique,Repique,9,,9.5,,0.138494,,0.305516,
311,4,36:13:00,13,71.729592,71.753946,71.730805,,Repique,Repique,9,4,9.5,,0.5598,0.060334,0.201282,
311,4,36:14:00,14,71.855074,,71.825996,,Repique,Repique,9,,9.5,,0.112075,,0.097182,
311,4,36:15:00,15,71.953495,71.955825,,,Repique,Repique,9,4,,,0.182305,0.339979,,
311,4,36:16:00,16,72.058305,,72.050453,72.030809,Repique,Repique,9,,10,13,0.136429,,0.459218,0.005975
311,4,37:01:00,1,72.195182,72.240611,72.188545,72.193345,Repique,Repique,9,4,10,12.5,0.506802,0.693338,0.241798,0.003597
311,4,37:02:00,2,72.319856,,72.322797,,Repique,Repique,9,,10,,0.13973,,0.007523,
311,4,37:03:00,3,72.424684,,,,Repique,Repique,9,,,,0.146743,,,
311,4,37:04:00,4,72.532791,72.545939,72.501283,,Repique,Repique,9,4,9.5,,0.142972,0.063419,0.01142,
311,4,37:05:00,5,72.673999,,72.659156,,Repique,Repique,9,,9,,0.466088,,0.422038,
311,4,37:06:00,6,72.784273,72.772137,72.755077,,Repique,Repique,9,4.5,9.5,,0.101642,0.449216,0.244832,
311,4,37:07:00,7,72.896554,,,,Repique,Repique,9,,,,0.088126,,,
311,4,37:08:00,8,73.012531,72.972732,72.977228,72.972199,Repique,Repique,9,4.5,9,12,0.093279,0.288242,0.006238,0.004151
311,4,37:09:00,9,73.149955,73.132237,,73.130806,Repique,Repique,8.5,5,,12.5,0.43773,0.724225,,0.0233
311,4,37:10:00,10,73.249746,73.237908,73.241802,,Repique,Repique,9,5.5,10,,0.105677,0.445604,0.006957,
311,4,37:11:00,11,73.355767,,,,Repique,Repique,9,,,,0.111389,,,
311,4,37:12:00,12,73.47334,,73.446658,,Repique,Repique,9,,9.5,,0.087132,,0.008822,
311,4,37:13:00,13,73.598938,73.607776,73.597101,,Repique,Repique,8.5,5,10,,0.541585,0.669319,0.037652,
311,4,37:14:00,14,73.70264,,,,Repique,Repique,9,,,,0.111557,,,
311,4,37:15:00,15,73.810337,73.817421,,,Repique,Repique,9,5,,,0.103164,0.159902,,
311,4,37:16:00,16,73.935568,,,73.894612,Repique,Repique,9,,,13,0.079375,,,0.004301
311,4,38:01:00,1,74.053391,74.102307,,74.050224,Repique,Repique,9,5,,13,0.481372,0.807144,,0.008012
311,4,38:02:00,2,74.177866,,74.173043,,Repique,Repique,9,,10,,0.090367,,0.286006,
311,4,38:03:00,3,74.275619,,74.275219,,Repique,Repique,9,,10,,0.20259,,0.320198,
311,4,38:04:00,4,74.395582,74.403875,74.367375,74.357601,Repique,Repique,9,5,10,13,0.136934,0.334664,0.436827,0.003369
311,4,38:05:00,5,74.517771,,74.512446,74.523884,Repique,Repique,9,,9.5,13.5,0.723208,,0.008993,0.004484
311,4,38:06:00,6,74.634386,74.642193,74.632668,,Repique,Repique,9,5,10,,0.115179,0.169306,0.385592,
311,4,38:07:00,7,74.740637,,,,Repique,Repique,9,,,,0.117417,,,
311,4,38:08:00,8,74.855731,,74.828058,74.848052,Repique,Repique,9,,9,12,0.105123,,0.419119,0.002526
311,4,38:09:00,9,74.994611,75.012486,,74.996654,Repique,Repique,9,4,,12.5,0.552719,0.576493,,0.002737
311,4,38:10:00,10,75.098013,,75.090936,,Repique,Repique,9,,9,,0.122094,,0.014713,
311,4,38:11:00,11,75.199273,75.20827,,,Repique,Repique,9,4,,,0.231267,0.343609,,
311,4,38:12:00,12,75.316118,,75.318083,75.311822,Repique,Repique,9,,8.5,12.5,0.119506,,0.538745,0.014658
311,4,38:13:00,13,75.460403,75.475831,75.450736,75.464551,Repique,Repique,9,4,8.5,13,0.439656,0.340167,0.218352,0.007413
311,4,38:14:00,14,75.573615,,75.545638,,Repique,Repique,9,,8.5,,0.103347,,0.065361,
311,4,38:15:00,15,75.6756,,,,Repique,Repique,9,,,,0.134617,,,
311,4,38:16:00,16,75.782989,,75.77544,75.787016,Repique,Repique,9,,9.5,12.5,0.126779,,0.602718,0.010225
311,4,39:01:00,1,75.908264,75.940595,75.923698,75.940777,Repique,Repique,9,3.5,9.5,11.5,0.565005,0.641247,0.037828,0.014299
311,4,39:02:00,2,76.019121,,76.058764,,Repique,Repique,9,,9.5,,0.120387,,0.015254,
311,4,39:03:00,3,76.127644,,,,Repique,Repique,9,,,,0.121746,,,
311,4,39:04:00,4,76.239694,76.266386,76.251103,76.262946,Repique,Repique,9,3.5,9.5,12,0.109744,0.388108,0.419122,0.011958
311,4,39:05:00,5,76.364532,,76.392096,76.41451,Repique,Repique,9,,9,11.5,0.607834,,0.454884,0.010077
311,4,39:06:00,6,76.473241,76.5129,76.495618,,Repique,Repique,9,3.5,9.5,,0.114197,0.189959,0.123102,
311,4,39:07:00,7,76.586238,,,,Repique,Repique,9,,,,0.167463,,,
311,4,39:08:00,8,76.700566,,76.711781,76.710951,Repique,Repique,9,,9.5,13,0.121179,,0.264885,0.008574
311,4,39:09:00,9,76.840511,76.883606,,76.862058,Repique,Repique,9,3.5,,13,0.491658,0.578745,,0.002597
311,4,39:10:00,10,76.952942,,76.972113,,Repique,Repique,9,,9.5,,0.159105,,0.016693,
311,4,39:11:00,11,77.066092,77.077675,,,Repique,Repique,9,3.5,,,0.187061,0.293595,,
311,4,39:12:00,12,77.178877,,,77.167893,Repique,Repique,9,,,13,0.184211,,,0.009236
311,4,39:13:00,13,77.317282,77.341039,77.31602,77.318596,Repique,Repique,8.5,3.5,9.5,12.5,0.802033,0.129028,0.230963,0.003158
311,4,39:14:00,14,77.439593,,77.406274,,Repique,Repique,9,,9.5,,0.157501,,0.056644,
311,4,39:15:00,15,77.543648,,,,Repique,Repique,9,,,,0.153944,,,
311,4,39:16:00,16,77.642594,,77.643867,,Repique,Repique,9,,9,,0.095971,,0.367309,
311,4,40:01:00,1,77.765668,77.806938,,77.78913,Repique,Madera,9,3.5,,12.5,0.590655,0.615429,,0.00735
311,4,40:02:00,2,77.897761,,77.906839,,Repique,Madera,9,,8.5,,0.136557,,0.010955,
311,4,40:03:00,3,78.003351,,,,Repique,Madera,9,,,,0.130572,,,
311,4,40:04:00,4,78.126415,78.12188,,78.121281,Repique,Madera,9,3.5,,12.5,0.075042,0.380136,,0.010716
311,4,40:05:00,5,78.244391,,78.250057,,Repique,Madera,8.5,,8.5,,0.734992,,0.410795,
311,4,40:06:00,6,78.354675,78.367776,78.352297,78.332516,Repique,Madera,9,3.5,8.5,12,0.132166,0.222965,0.154704,0.002093
311,4,40:07:00,7,78.463404,,,,Repique,Madera,9,,,,0.144833,,,
311,4,40:08:00,8,78.582394,78.557421,78.575506,78.557931,Repique,Madera,9,3.5,8,12,0.074601,0.831205,0.109266,0.005137
311,4,40:09:00,9,78.710035,,78.726003,78.696869,Repique,Madera,8.5,,7.5,11.5,0.503597,,0.412344,0.04558
311,4,40:10:00,10,78.815241,78.821818,78.842789,,Repique,Madera,9,4,8,,0.116037,0.165068,0.162567,
311,4,40:11:00,11,78.925416,,,,Repique,Madera,9,,,,0.083364,,,
311,4,40:12:00,12,79.033495,,79.016214,79.005971,Repique,Madera,9,,8,11,0.14344,,0.44297,0.054348
311,4,40:13:00,13,79.177524,79.200757,79.179346,79.165659,Repique,Madera,9,3.5,8.5,11,0.449337,0.206018,0.34535,0.006449
311,4,40:14:00,14,79.288756,,79.270858,,Repique,Madera,9,,8.5,,0.118326,,0.105932,
311,4,40:15:00,15,79.389348,,,,Repique,Madera,9,,,,0.257458,,,
311,4,40:16:00,16,79.503021,,79.492022,79.502054,Repique,Madera,9,,8,10.5,0.253139,,0.027773,0.002431
311,4,41:01:00,1,79.643837,79.649083,79.632742,79.620796,Repique,Madera,8.5,3.5,8.5,11,0.725884,0.713929,0.390898,0.01613
311,4,41:02:00,2,79.759722,,79.757325,,Repique,Madera,9,,8.5,,0.163341,,0.007137,
311,4,41:03:00,3,79.86319,,,,Repique,Madera,9,,,,0.281598,,,
311,4,41:04:00,4,79.971155,79.965267,79.943286,79.951283,Repique,Madera,9,3.5,9,10.5,0.077972,0.408488,0.471354,0.002004
311,4,41:05:00,5,80.108101,,80.099849,,Repique,Madera,9,,9,,0.759172,,0.345953,
311,4,41:06:00,6,80.20308,80.201183,80.199811,80.188886,Repique,Madera,9,3.5,9,11.5,0.162389,0.301141,0.033768,0.002057
311,4,41:07:00,7,80.308437,,,,Repique,Madera,9,,,,0.199719,,,
311,4,41:08:00,8,80.432371,,80.41024,80.421496,Repique,Madera,9,,8.5,11.5,0.067082,,0.500097,0.002578
311,4,41:09:00,9,80.576844,80.558441,,80.535767,Repique,Madera,9,3,,11.5,0.416783,0.669378,,0.014094
311,4,41:10:00,10,80.669119,,80.670757,,Repique,Madera,9,,8.5,,0.077667,,0.014494,
311,4,41:11:00,11,80.774404,80.766801,,,Repique,Madera,9,3.5,,,0.148181,0.372483,,
311,4,41:12:00,12,80.897031,,,80.867984,Repique,Madera,9,,,10.5,0.084224,,,0.036764
311,4,41:13:00,13,81.032493,81.036749,81.01571,81.019873,Repique,Madera,9,3.5,8.5,10,0.473181,0.301132,0.115447,0.004833
311,4,41:14:00,14,81.138897,,81.106117,,Repique,Madera,9,,8.5,,0.113547,,0.043526,
311,4,41:15:00,15,81.249952,,,,Repique,Madera,9,,,,0.107899,,,
311,4,41:16:00,16,81.358082,,81.341222,81.34693,Repique,Madera,9,,9,11,0.046986,,0.58141,0.010999
311,4,42:01:00,1,81.475052,81.503786,81.471342,,Repique,Repique,9,3.5,9.5,,0.681261,0.617454,0.455325,
311,4,42:02:00,2,81.595582,,81.614225,81.618952,Repique,Repique,9,,9,11.5,0.158407,,0.008094,0.011044
311,4,42:03:00,3,81.695817,,,,Repique,Repique,9,,,,0.153455,,,
311,4,42:04:00,4,81.823578,81.834718,81.804554,,Repique,Repique,9,3.5,8.5,,0.034551,0.369302,0.508879,
311,4,42:05:00,5,81.957851,,81.944566,,Repique,Repique,9,,8,,0.577734,,0.294921,
311,4,42:06:00,6,82.053499,82.075171,82.042813,,Repique,Repique,9,3.5,8.5,,0.121238,0.177073,0.083335,
311,4,42:07:00,7,82.166938,,,,Repique,Repique,9,,,,0.171027,,,
311,4,42:08:00,8,82.28404,,82.265719,,Repique,Repique,9,,8.5,,0.053379,,0.392193,
311,4,42:09:00,9,82.427692,82.425836,,,Repique,Repique,9,3.5,,,0.522861,0.610721,,
311,4,42:10:00,10,82.511078,,82.513234,82.522942,Repique,Repique,9,,8.5,11,0.112303,,0.012268,0.111971
311,4,42:11:00,11,82.625065,82.631099,,,Repique,Repique,9,3.5,,,0.11186,0.411727,,
311,4,42:12:00,12,82.744247,,,,Repique,Repique,9,,,,0.075169,,,
311,4,42:13:00,13,82.880281,82.895049,82.869606,,Repique,Repique,9,3.5,9.5,,0.490281,0.339377,0.1189,
311,4,42:14:00,14,82.986345,,82.978989,,Repique,Repique,9,,9.5,,0.134458,,0.042824,
311,4,42:15:00,15,83.096909,,,,Repique,Repique,9,,,,0.130607,,,
311,4,42:16:00,16,83.199666,,83.201409,,Repique,Repique,9,,9.5,,0.145571,,0.370974,
311,4,43:01:00,1,83.335227,83.356047,,,Repique,Repique,9,3.5,,,0.655446,0.639411,,
311,4,43:02:00,2,83.454465,,83.469919,83.432331,Repique,Repique,9,,8.5,12,0.167358,,0.009566,0.358153
311,4,43:03:00,3,83.548684,,,83.54751,Repique,Repique,9,,,11.5,0.164784,,,0.004788
311,4,43:04:00,4,83.657379,83.683886,,83.649379,Repique,Repique,9,3.5,,11.5,0.141231,0.410918,,0.354628
311,4,43:05:00,5,83.793745,,83.805914,83.798467,Repique,Repique,9,,8,12,0.447231,,0.217677,0.213827
311,4,43:06:00,6,83.905653,83.928053,83.911402,83.910568,Repique,Repique,9,3.5,8.5,11.5,0.153382,0.227687,0.05573,0.512946
311,4,43:07:00,7,84.008072,,,,Repique,Repique,9,,,,0.212883,,,
311,4,43:08:00,8,84.117952,,84.125923,84.117033,Repique,Repique,9,,8,10.5,0.118329,,0.456071,0.006907
311,4,43:09:00,9,84.257951,84.276332,,84.270347,Repique,Repique,9,3.5,,11,0.431162,0.674983,,0.433757
311,4,43:10:00,10,84.369077,,84.383705,84.394779,Repique,Repique,9,,8,11,0.127603,,0.011657,0.004932
311,4,43:11:00,11,84.469496,84.485994,,,Repique,Repique,9,3.5,,,0.257432,0.396557,,
311,4,43:12:00,12,84.583846,,,84.596127,Repique,Repique,9,,,10,0.152464,,,0.004906
311,4,43:13:00,13,84.718044,84.751647,84.727492,84.745623,Repique,Repique,9,3.5,8.5,10.5,0.873822,0.120199,0.086473,0.01607
311,4,43:14:00,14,84.840532,,84.831431,,Repique,Repique,9,,8.5,,0.148211,,0.018088,
311,4,43:15:00,15,84.94287,84.949961,,,Repique,Repique,9,3.5,,,0.130483,0.185897,,
311,4,43:16:00,16,85.039196,,85.050376,,Repique,Repique,9,,8,,0.157065,,0.006066,
311,4,44:01:00,1,85.17887,85.219909,85.180932,,Repique,Repique,9,4,8.5,,0.745336,0.875008,0.223672,
311,4,44:02:00,2,85.300382,,85.316728,85.320586,Repique,Repique,9,,8.5,13.5,0.16886,,0.008063,0.326772
311,4,44:03:00,3,85.408192,85.426091,,85.422393,Repique,Repique,9,4,,13,0.111701,0.092518,,0.180081
311,4,44:04:00,4,85.516965,,85.504145,85.528075,Repique,Repique,9,,9,13,0.141815,,0.293337,0.278208
311,4,44:05:00,5,85.652558,,85.658507,85.652141,Repique,Repique,9,,9.5,12,0.7882,,0.006034,0.038377
311,4,44:06:00,6,85.763873,85.783782,85.769159,,Repique,Repique,9,4.5,10,,0.13217,0.328284,0.113976,
311,4,44:07:00,7,85.870388,,,,Repique,Repique,9,,,,0.203237,,,
311,4,44:08:00,8,85.982136,85.970656,85.970629,,Repique,Repique,9,4.5,9.5,,0.105092,0.193856,0.390315,
311,4,44:09:00,9,86.115479,86.132251,86.111589,,Repique,Repique,9,5,9.5,,0.504359,0.736053,0.269249,
311,4,44:10:00,10,86.232651,86.240538,86.244175,86.239604,Repique,Repique,9,5.5,9.5,13.5,0.100291,0.384138,0.478036,0.259113
311,4,44:11:00,11,86.328243,,,86.343103,Repique,Repique,9,,,13.5,0.232362,,,0.002658
311,4,44:12:00,12,86.432064,,86.442221,86.449083,Repique,Repique,9,,9.5,13.5,0.240615,,0.452484,0.008425
311,4,44:13:00,13,86.573023,86.599527,86.586448,86.595745,Repique,Repique,9,5,9,14,0.698551,0.608929,0.244864,0.019671
311,4,44:14:00,14,86.700664,,86.689707,,Repique,Repique,9,,9.5,,0.147155,,0.016587,
311,4,44:15:00,15,86.793816,86.803406,,,Repique,Repique,9,5,,,0.086696,0.235453,,
311,4,44:16:00,16,86.909936,,86.899321,,Repique,Repique,9,,9.5,,0.134351,,0.007643,
311,4,45:01:00,1,87.050061,87.078486,,,Repique,Repique,8.5,5,,,0.520901,0.5633,,
311,4,45:02:00,2,87.166391,,87.148821,87.156456,Repique,Repique,9,,9.5,11.5,0.122841,,0.005551,0.278261
311,4,45:03:00,3,87.276474,,,87.27554,Repique,Repique,9,,,11,0.104193,,,0.220882
311,4,45:04:00,4,87.377382,87.405974,87.358554,87.373045,Repique,Repique,9,5,9.5,10.5,0.137714,0.342587,0.351999,0.015187
311,4,45:05:00,5,87.506458,,87.503297,,Repique,Repique,9,,9.5,,0.670839,,0.296779,
311,4,45:06:00,6,87.615722,87.665381,87.59969,87.613027,Repique,Repique,9,4.5,9.5,10.5,0.177875,0.134944,0.043182,0.149354
311,4,45:07:00,7,87.731279,,,,Repique,Repique,9,,,,0.183088,,,
311,4,45:08:00,8,87.83877,,87.825355,87.828905,Repique,Repique,9,,8.5,10,0.118057,,0.009684,0.011564
311,4,45:09:00,9,87.973951,88.011807,,,Repique,Repique,9,4,,,0.479531,0.490629,,
311,4,45:10:00,10,88.092743,,88.089403,88.073927,Repique,Repique,9,,9,10.5,0.161255,,0.012393,0.003038
311,4,45:11:00,11,88.193948,88.207497,,,Repique,Repique,9,4,,,0.111832,0.314326,,
311,4,45:12:00,12,88.307548,,,88.300787,Repique,Repique,9,,,10.5,0.099839,,,0.003365
311,4,45:13:00,13,88.429536,88.474067,88.444391,,Repique,Repique,9,4,8.5,,0.419446,0.177482,0.013916,
311,4,45:14:00,14,88.557623,,,88.550314,Repique,Repique,9,,,11,0.116229,,,0.171777
311,4,45:15:00,15,88.659541,,,,Repique,Repique,9,,,,0.159933,,,
311,4,45:16:00,16,88.768228,,,88.764645,Repique,Repique,9,,,10.5,0.160934,,,0.004136
311,4,46:01:00,1,88.898695,88.949113,,,Repique,Repique,9,3.5,,,0.644978,0.491321,,
311,4,46:02:00,2,89.017165,,89.03412,89.005351,Repique,Repique,9,,8,11,0.133303,,0.406341,0.009257
311,4,46:03:00,3,89.125452,,89.129058,,Repique,Repique,9,,8.5,,0.074685,,0.25109,
311,4,46:04:00,4,89.243854,89.259159,89.232693,89.233611,Repique,Repique,9,3.5,8.5,11.5,0.073243,0.305269,0.678542,0.009898
311,4,46:05:00,5,89.371123,,89.366672,,Repique,Repique,9,,8,,0.349307,,0.037089,
311,4,46:06:00,6,89.484618,89.518209,89.492115,89.4634,Repique,Repique,9,3.5,9,12.5,0.083083,0.163664,0.520771,0.002654
311,4,46:07:00,7,89.59385,,,,Repique,Repique,9,,,,0.071582,,,
311,4,46:08:00,8,89.718355,,89.69436,89.688933,Repique,Repique,9,,8,13.5,0.097458,,0.388031,0.002146
311,4,46:09:00,9,89.841033,89.860441,,,Repique,Repique,8.5,3.5,,,0.36917,0.526334,,
311,4,46:10:00,10,89.960918,,89.954178,89.935877,Repique,Repique,9,,7.5,15.5,0.109562,,0.007452,0.015877
311,4,46:11:00,11,90.056438,90.060077,,,Repique,Repique,9,3.5,,,0.112736,0.298885,,
311,4,46:12:00,12,90.165343,,,90.172873,Repique,Repique,9,,,15.5,0.145744,,,0.003859
311,4,46:13:00,13,90.297453,90.332519,90.301936,,Repique,Repique,9,3.5,7.5,,0.590572,0.136017,0.161628,
311,4,46:14:00,14,90.415287,,90.388933,90.424162,Repique,Repique,9,,8,16,0.119296,,0.100995,0.005167
311,4,46:15:00,15,90.527211,,,,Repique,Repique,9,,,,0.206545,,,
311,4,46:16:00,16,90.628476,,90.619319,90.637571,Repique,Repique,9,,8.5,16.5,0.264836,,0.017525,0.007292
311,4,47:01:00,1,90.751017,90.795138,90.76349,,Madera,Repique,9,3.5,10.5,,0.352581,0.62391,0.041843,
311,4,47:02:00,2,90.875705,,,90.87569,Madera,Repique,9,,,18.5,0.112659,,,0.002059
311,4,47:03:00,3,90.987852,,,,Madera,Repique,9,,,,0.124451,,,
311,4,47:04:00,4,91.09744,91.110619,91.10597,91.095135,Madera,Repique,9,3.5,9,17.5,0.151793,0.295462,0.014091,0.128505
311,4,47:05:00,5,91.220888,,,91.241112,Madera,Repique,9,,,16.5,0.456408,,,0.009011
311,4,47:06:00,6,91.333855,91.346895,,,Madera,Repique,9,3.5,,,0.1557,0.20103,,
311,4,47:07:00,7,91.44082,,91.449905,91.451591,Madera,Repique,9,,9,16.5,0.156704,,0.009776,0.002518
311,4,47:08:00,8,91.552322,,,,Madera,Repique,9,,,,0.202046,,,
311,4,47:09:00,9,91.691016,91.721096,,,Madera,Repique,9,3.5,,,0.480459,0.632334,,
311,4,47:10:00,10,91.799378,,91.809144,91.799852,Madera,Repique,9,,9,15,0.151787,,0.020522,0.003367
311,4,47:11:00,11,91.906129,91.911787,,91.93994,Madera,Repique,9,3.5,,14,0.272619,0.47869,,0.00207
311,4,47:12:00,12,92.008479,,,,Madera,Repique,9,,,,0.208521,,,
311,4,47:13:00,13,92.150259,92.180161,92.158387,92.176415,Madera,Repique,9,3.5,9.5,14,0.71035,0.084591,0.076345,0.003401
311,4,47:14:00,14,92.258609,,,,Madera,Repique,9,,,,0.19699,,,
311,4,47:15:00,15,92.3691,92.381176,,,Madera,Repique,9,3.5,,,0.331069,0.870859,,
311,4,47:16:00,16,92.470764,,92.472677,92.490092,Madera,Repique,9,,9.5,13,0.193481,,0.036854,0.007747
311,4,48:01:00,1,92.603794,,92.60626,92.631088,Madera,Repique,9,,9.5,13,0.667149,,0.070253,0.51511
311,4,48:02:00,2,92.722781,92.768445,,92.767932,Madera,Repique,9,4,,12,0.170616,0.060544,,0.003295
311,4,48:03:00,3,92.829668,,,,Madera,Repique,9,,,,0.176587,,,
311,4,48:04:00,4,92.932313,,92.94994,92.935989,Madera,Repique,9,,9,11.5,0.150508,,0.015929,0.089363
311,4,48:05:00,5,93.07106,93.102882,,93.097177,Madera,Repique,9,4.5,,11,0.87045,0.588352,,0.009843
311,4,48:06:00,6,93.183698,93.223512,93.18635,,Madera,Repique,9,4.5,9.5,,0.197273,0.246952,0.019072,
311,4,48:07:00,7,93.295718,,,,Madera,Repique,9,,,,0.104714,,,
311,4,48:08:00,8,93.419386,93.410962,,93.389995,Madera,Repique,9,4.5,,12,0.12057,0.562585,,0.003862
311,4,48:09:00,9,93.540618,93.561453,93.54473,93.539463,Madera,Repique,9,5,9.5,12,0.770997,0.367218,0.077327,0.187435
311,4,48:10:00,10,93.651612,93.689616,,93.674966,Madera,Repique,9,5.5,,12,0.145681,0.23186,,0.010592
311,4,48:11:00,11,93.751957,,,,Madera,Repique,9,,,,0.17579,,,
311,4,48:12:00,12,93.868973,93.891183,93.862741,93.862936,Madera,Repique,9,5.5,10,12,0.126063,0.4737,0.086256,0.010598
311,4,48:13:00,13,94.00953,94.033949,93.998731,94.025889,Madera,Repique,8.5,5.5,10,11.5,0.651295,0.552591,0.062372,0.009894
311,4,48:14:00,14,94.119267,,,,Madera,Repique,9,,,,0.157037,,,
311,4,48:15:00,15,94.222662,94.228301,,,Madera,Repique,9,5.5,,,0.155237,0.212327,,
311,4,48:16:00,16,94.333645,,94.336256,94.326058,Madera,Repique,9,,10,12,0.142143,,0.043106,0.398505
311,4,49:01:00,1,94.478149,94.502399,94.486533,94.468903,Madera,Repique,8.5,5.5,9.5,12,0.575681,0.546344,0.053853,0.367027
311,4,49:02:00,2,94.597297,,,94.605575,Madera,Repique,9,,,11.5,0.169927,,,0.19312
311,4,49:03:00,3,94.697443,,,,Madera,Repique,9,,,,0.106397,,,
311,4,49:04:00,4,94.815152,94.820185,94.792285,94.783379,Madera,Repique,9,5.5,10,11,0.157219,0.33966,0.01664,0.00419
311,4,49:05:00,5,94.946335,,,94.946854,Madera,Repique,8.5,,,11,0.582638,,,0.009261
311,4,49:06:00,6,95.058491,95.076509,,,Madera,Repique,9,5.5,,,0.130094,0.121515,,
311,4,49:07:00,7,95.17159,,95.150402,,Madera,Repique,9,,10,,0.096374,,0.007364,
311,4,49:08:00,8,95.284728,,,95.255595,Madera,Repique,9,,,12,0.133848,,,0.469346
311,4,49:09:00,9,95.416292,95.431901,,95.401838,Madera,Repique,9,4.5,,11.5,0.435578,0.496939,,0.353232
311,4,49:10:00,10,95.521863,,95.523011,95.540748,Madera,Repique,9,,10,11,0.115193,,0.016555,0.002212
311,4,49:11:00,11,95.631775,95.64232,,,Madera,Repique,9,4.5,,,0.204672,0.128274,,
311,4,49:12:00,12,95.738684,,,95.717509,Madera,Repique,9,,,11.5,0.126106,,,0.002809
311,4,49:13:00,13,95.890817,95.920015,95.87915,95.886392,Madera,Repique,8.5,4,9,12,0.625679,0.335028,0.073708,0.007619
311,4,49:14:00,14,95.997063,,,,Madera,Repique,9,,,,0.110585,,,
311,4,49:15:00,15,96.099983,,,,Madera,Repique,9,,,,0.07056,,,
311,4,49:16:00,16,96.222213,,96.208789,96.208995,Madera,Repique,9,,9.5,11.5,0.091956,,0.040702,0.005856
311,4,50:01:00,1,96.36367,96.372547,96.356683,96.363947,Madera,Repique,8.5,3.5,9,11,0.426202,0.600528,0.045188,0.403623
311,4,50:02:00,2,96.465333,,,,Madera,Repique,9,,,,0.081755,,,
311,4,50:03:00,3,96.570033,,,,Madera,Repique,9,,,,0.196627,,,
311,4,50:04:00,4,96.691192,96.699837,96.683561,,Madera,Repique,9,3.5,9.5,,0.081699,0.376666,0.008805,
311,4,50:05:00,5,96.831151,,,96.831,Madera,Repique,8.5,,,11.5,0.355619,,,0.029356
311,4,50:06:00,6,96.939434,96.935004,,,Madera,Repique,9,3.5,,,0.085043,0.121551,,
311,4,50:07:00,7,97.053062,,97.051807,,Madera,Repique,9,,9,,0.106171,,0.010625,
311,4,50:08:00,8,97.172222,,,,Madera,Repique,8.5,,,,0.167495,,,
311,4,50:09:00,9,97.298146,97.306274,,97.298583,Madera,Repique,8.5,3.5,,11,0.399906,0.598371,,0.01626
311,4,50:10:00,10,97.414801,,97.41778,,Madera,Repique,9,,8.5,,0.238586,,0.02633,
311,4,50:11:00,11,97.515912,97.523907,,,Madera,Repique,9,3.5,,,0.139346,0.325111,,
311,4,50:12:00,12,97.629359,,,,Madera,Repique,9,,,,0.298554,,,
311,4,50:13:00,13,97.773066,97.802888,97.775793,97.772011,Madera,Repique,8.5,3.5,8.5,12,0.552673,0.307251,0.054916,0.004475
311,4,50:14:00,14,97.887882,,,,Madera,Repique,9,,,,0.116125,,,
311,4,50:15:00,15,97.988804,,,,Madera,Repique,9,,,,0.125932,,,
311,4,50:16:00,16,98.097202,,98.097067,,Madera,Repique,9,,9,,0.202093,,0.026144,
311,4,51:01:00,1,98.230793,98.269085,98.259586,98.240697,Madera,Repique,8.5,3.5,9,12.5,0.636974,0.600423,0.068632,0.002628
311,4,51:02:00,2,98.352195,,,,Madera,Repique,9,,,,0.141754,,,
311,4,51:03:00,3,98.460049,,,,Madera,Repique,9,,,,0.168771,,,
