"Piece","Label.SD","SD","Clave_.","Section","Clave","Bass","Guitar","Tres","Bongo","Bell","Cajon","Conga","Trumpet","Cl_Dens","Bs_Dens","Gt_Dens","Tr_Dens","Bn_Dens","Bl_Dens","Cj_Dens","Cn_Dens","Tm_Dens","CycleTime","Cycle","Isochronous.SD.Time"
"Song_2","86:8",8,"N","Montuno",NA,NA,305.267884,305.264481,NA,305.266086,NA,NA,NA,NA,NA,4.5,3.5,NA,4,NA,NA,NA,NA,86,305.263125
"Song_2","86:9",9,"N","Montuno",NA,NA,305.491577,305.474977,NA,305.484347,NA,NA,305.508071,NA,NA,5,3.5,NA,4.5,NA,NA,4.5,NA,86,305.487
"Song_2","86:10",10,"N","Montuno",NA,NA,305.700701,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,86,305.710875
"Song_2","86:11",11,"4","Montuno",305.946744,NA,305.93079,NA,NA,305.948366,NA,NA,NA,1.5,NA,4.5,NA,NA,3.5,NA,NA,NA,NA,86,305.93475
"Song_2","86:12",12,"N","Montuno",NA,306.147445,306.142509,306.166574,NA,NA,NA,NA,NA,NA,2,4.5,3,NA,NA,NA,NA,NA,NA,86,306.158625
"Song_2","86:13",13,"5","Montuno",306.403427,NA,306.406716,306.407485,NA,306.396432,NA,NA,NA,1.5,NA,4.5,3,NA,3,NA,NA,NA,NA,86,306.3825
"Song_2","86:14",14,"N","Montuno",NA,306.600037,306.659365,NA,NA,NA,NA,NA,NA,NA,2,4.5,NA,NA,NA,NA,NA,NA,NA,86,306.606375
"Song_2","86:15",15,"N","Montuno",NA,306.824301,306.881012,306.845635,NA,306.832961,NA,NA,NA,NA,2.5,4.5,3,NA,3,NA,NA,NA,NA,86,306.83025
"Song_2","86:16",16,"N","Montuno",NA,307.045023,NA,307.082603,NA,307.07283,NA,NA,NA,NA,3,NA,3,NA,3,NA,NA,NA,NA,86,307.054125
"Song_2","87:1",1,"1","Montuno",307.276642,NA,307.299642,307.299178,NA,307.297394,NA,NA,NA,1.5,NA,4,3,NA,3,NA,NA,NA,307.278,87,307.278
"Song_2","87:2",2,"N","Montuno",NA,NA,307.537935,NA,NA,307.516288,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,87,307.50459375
"Song_2","87:3",3,"N","Montuno",NA,NA,307.763157,307.73263,NA,307.742918,NA,NA,NA,NA,NA,4,3,NA,3.5,NA,NA,NA,NA,87,307.7311875
"Song_2","87:4",4,"2","Montuno",307.961892,308.015069,307.989952,307.976998,NA,307.961022,NA,NA,NA,1.5,2.5,4,3.5,NA,3.5,NA,NA,NA,NA,87,307.95778125
"Song_2","87:5",5,"N","Montuno",NA,NA,308.199263,308.213502,NA,308.188471,NA,NA,NA,NA,NA,4,3.5,NA,4,NA,NA,NA,NA,87,308.184375
"Song_2","87:6",6,"N","Montuno",NA,NA,308.43457,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,87,308.41096875
"Song_2","87:7",7,"3","Montuno",308.642453,308.649993,308.661227,308.616364,NA,308.652377,NA,NA,NA,1.5,2,4,3.5,NA,4,NA,NA,NA,NA,87,308.6375625
"Song_2","87:8",8,"N","Montuno",NA,NA,308.880797,308.843638,NA,308.8792,NA,NA,NA,NA,NA,4.5,4,NA,4,NA,NA,NA,NA,87,308.86415625
"Song_2","87:9",9,"N","Montuno",NA,NA,309.098559,309.06785,NA,NA,NA,NA,NA,NA,NA,4.5,4,NA,NA,NA,NA,NA,NA,87,309.09075
"Song_2","87:10",10,"N","Montuno",NA,NA,309.298389,NA,NA,309.32126,NA,NA,NA,NA,NA,5,NA,NA,3.5,NA,NA,NA,NA,87,309.31734375
"Song_2","87:11",11,"4","Montuno",309.553867,NA,309.538571,NA,NA,309.543588,NA,NA,NA,1.5,NA,4.5,NA,NA,3.5,NA,NA,NA,NA,87,309.5439375
"Song_2","87:12",12,"N","Montuno",NA,309.743587,309.794759,309.744558,NA,309.767359,NA,NA,NA,NA,2,4.5,3,NA,3.5,NA,NA,NA,NA,87,309.77053125
"Song_2","87:13",13,"5","Montuno",309.998371,NA,310.000486,309.989542,NA,309.994624,NA,NA,NA,1.5,NA,4.5,3,NA,3.5,NA,NA,NA,NA,87,309.997125
"Song_2","87:14",14,"N","Montuno",NA,310.184702,310.210194,NA,NA,310.210541,NA,NA,NA,NA,2,4.5,NA,NA,3.5,NA,NA,NA,NA,87,310.22371875
"Song_2","87:15",15,"N","Montuno",NA,310.387561,310.432335,310.427178,NA,310.431402,NA,NA,NA,NA,2.5,5,3,NA,4,NA,NA,NA,NA,87,310.4503125
"Song_2","87:16",16,"N","Montuno",NA,310.599126,310.669446,310.659875,NA,310.659624,NA,NA,NA,NA,3,4.5,3,NA,4,NA,NA,NA,NA,87,310.67690625
"Song_2","88:1",1,"1","Montuno",310.892422,310.857208,310.847733,310.883444,NA,310.884253,NA,NA,NA,1.5,2.5,5,3,NA,4,NA,NA,NA,310.9035,88,310.9035
"Song_2","88:2",2,"N","Montuno",NA,NA,311.084034,NA,NA,311.110531,NA,NA,NA,NA,NA,5,NA,NA,4.5,NA,NA,NA,NA,88,311.12915625
"Song_2","88:3",3,"N","Montuno",NA,NA,311.312996,311.306952,NA,311.330894,NA,NA,NA,NA,NA,4.5,3,NA,4.5,NA,NA,NA,NA,88,311.3548125
"Song_2","88:4",4,"2","Montuno",311.563622,311.540427,311.574701,311.530641,NA,311.551328,NA,NA,NA,1.5,3,4.5,3.5,NA,4.5,NA,NA,NA,NA,88,311.58046875
"Song_2","88:5",5,"N","Montuno",NA,NA,311.783119,311.771635,NA,311.781798,NA,NA,NA,NA,NA,5,3.5,NA,4.5,NA,NA,NA,NA,88,311.806125
"Song_2","88:6",6,"N","Montuno",NA,NA,311.990913,NA,NA,311.998621,NA,NA,NA,NA,NA,5,NA,NA,4.5,NA,NA,NA,NA,88,312.03178125
"Song_2","88:7",7,"3","Montuno",312.219627,312.203947,312.22762,312.202193,NA,312.224703,NA,NA,NA,1.5,2.5,4.5,3.5,NA,4.5,NA,NA,NA,NA,88,312.2574375
"Song_2","88:8",8,"N","Montuno",NA,NA,312.454299,312.41079,NA,312.446034,NA,NA,NA,NA,NA,4.5,4,NA,4.5,NA,NA,NA,NA,88,312.48309375
"Song_2","88:9",9,"N","Montuno",NA,NA,312.676159,312.63979,NA,312.673662,NA,NA,NA,NA,NA,4.5,4,NA,4.5,NA,NA,NA,NA,88,312.70875
"Song_2","88:10",10,"N","Montuno",NA,NA,312.892046,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,88,312.93440625
"Song_2","88:11",11,"4","Montuno",313.141926,313.144098,313.120307,313.09339,NA,313.136264,NA,NA,NA,1.5,2,4.5,3.5,NA,4,NA,NA,NA,NA,88,313.1600625
"Song_2","88:12",12,"N","Montuno",NA,313.352491,313.381545,313.327642,NA,NA,NA,NA,NA,NA,2.5,4.5,3.5,NA,NA,NA,NA,NA,NA,88,313.38571875
"Song_2","88:13",13,"5","Montuno",313.607244,NA,313.579398,313.58103,NA,313.62436,NA,NA,NA,1.5,NA,4.5,3.5,NA,3.5,NA,NA,NA,NA,88,313.611375
"Song_2","88:14",14,"N","Montuno",NA,NA,313.801948,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,88,313.83703125
"Song_2","88:15",15,"N","Montuno",NA,313.984454,314.029272,314.038175,NA,314.047328,NA,NA,NA,NA,2.5,4.5,3.5,NA,3,NA,NA,NA,NA,88,314.0626875
"Song_2","88:16",16,"N","Montuno",NA,314.249648,314.291855,314.257183,NA,314.280103,NA,NA,NA,NA,2.5,4.5,3.5,NA,3,NA,NA,NA,NA,88,314.28834375
"Song_2","89:1",1,"1","Montuno",314.514173,NA,314.490996,314.476221,NA,314.501719,NA,NA,NA,1.5,NA,4.5,3.5,NA,3,NA,NA,NA,314.514,89,314.514
"Song_2","89:2",2,"N","Montuno",NA,NA,314.74034,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,89,314.7375
"Song_2","89:3",3,"N","Montuno",NA,314.912017,314.961794,314.920981,NA,314.941203,NA,NA,NA,NA,2.5,4.5,3.5,NA,3,NA,NA,NA,NA,89,314.961
"Song_2","89:4",4,"2","Montuno",315.183544,315.153814,NA,315.141596,NA,315.16505,NA,NA,NA,1.5,2.5,NA,3.5,NA,3,NA,NA,NA,NA,89,315.1845
"Song_2","89:5",5,"N","Montuno",NA,NA,315.415807,315.383861,NA,315.398446,NA,NA,NA,NA,NA,4,3.5,NA,3.5,NA,NA,NA,NA,89,315.408
"Song_2","89:6",6,"N","Montuno",NA,NA,315.613855,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,89,315.6315
"Song_2","89:7",7,"3","Montuno",315.83708,315.824836,315.852047,315.815635,NA,315.854281,NA,NA,NA,1.5,3,4,3.5,NA,3.5,NA,NA,NA,NA,89,315.855
"Song_2","89:8",8,"N","Montuno",NA,316.078917,316.0606,316.049477,NA,316.082602,NA,NA,NA,NA,3,4,3.5,NA,3.5,NA,NA,NA,NA,89,316.0785
"Song_2","89:9",9,"N","Montuno",NA,NA,316.287864,316.273808,NA,316.294119,NA,NA,NA,NA,NA,4.5,3.5,NA,3.5,NA,NA,NA,NA,89,316.302
"Song_2","89:10",10,"N","Montuno",NA,NA,316.485931,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,89,316.5255
"Song_2","89:11",11,"4","Montuno",316.742072,316.722485,316.730213,316.685794,NA,316.751939,NA,NA,NA,2,3.5,4.5,3.5,NA,3.5,NA,NA,NA,NA,89,316.749
"Song_2","89:12",12,"N","Montuno",NA,316.961885,316.970292,316.961641,NA,NA,NA,NA,NA,NA,3.5,4,3.5,NA,NA,NA,NA,NA,NA,89,316.9725
"Song_2","89:13",13,"5","Montuno",317.185067,NA,317.202412,317.183377,NA,317.181488,NA,NA,NA,2,NA,4.5,3.5,NA,3,NA,NA,NA,NA,89,317.196
"Song_2","89:14",14,"N","Montuno",NA,NA,317.400541,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,89,317.4195
"Song_2","89:15",15,"N","Montuno",NA,317.573183,317.629326,317.615414,NA,317.636929,NA,NA,NA,NA,3,4.5,3.5,NA,3,NA,NA,NA,NA,89,317.643
"Song_2","89:16",16,"N","Montuno",NA,317.832679,317.867257,NA,NA,317.868397,NA,NA,NA,NA,3,4.5,NA,NA,3,NA,NA,NA,NA,89,317.8665
"Song_2","90:1",1,"1","Montuno",318.089057,NA,318.091269,318.082119,NA,318.081753,NA,NA,NA,2,NA,4.5,3,NA,3.5,NA,NA,NA,318.09,90,318.09
"Song_2","90:2",2,"N","Montuno",NA,NA,318.28701,NA,NA,318.295364,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,NA,90,318.3148125
"Song_2","90:3",3,"N","Montuno",NA,318.527498,318.540248,318.510839,NA,318.527046,NA,NA,NA,NA,2.5,4.5,3,NA,3.5,NA,NA,NA,NA,90,318.539625
"Song_2","90:4",4,"2","Montuno",318.758697,318.766057,318.804525,318.720722,NA,318.741663,NA,NA,NA,1.5,2.5,4.5,3,NA,4,NA,NA,NA,NA,90,318.7644375
"Song_2","90:5",5,"N","Montuno",NA,NA,NA,318.981466,NA,318.980095,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,90,318.98925
"Song_2","90:6",6,"N","Montuno",NA,NA,319.198094,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,90,319.2140625
"Song_2","90:7",7,"3","Montuno",319.440278,319.444511,319.444752,319.397825,NA,319.42082,NA,NA,NA,1.5,3,4,3,NA,4,NA,NA,NA,NA,90,319.438875
"Song_2","90:8",8,"N","Montuno",NA,319.643394,319.675717,NA,NA,319.646858,NA,NA,NA,NA,3,4,NA,NA,4,NA,NA,NA,NA,90,319.6636875
"Song_2","90:9",9,"N","Montuno",NA,NA,319.878287,319.853107,NA,319.868385,NA,NA,NA,NA,NA,4,3,NA,4.5,NA,NA,NA,NA,90,319.8885
"Song_2","90:10",10,"N","Montuno",NA,NA,320.08332,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,90,320.1133125
"Song_2","90:11",11,"4","Montuno",320.312473,320.301519,320.297739,NA,NA,320.304927,NA,NA,NA,1.5,3,4,NA,NA,3.5,NA,NA,NA,NA,90,320.338125
"Song_2","90:12",12,"N","Montuno",NA,320.510658,320.534623,320.560394,NA,NA,NA,NA,NA,NA,3.5,4.5,2.5,NA,NA,NA,NA,NA,NA,90,320.5629375
"Song_2","90:13",13,"5","Montuno",320.751776,NA,320.752516,320.76206,NA,320.756301,NA,NA,NA,2,NA,4.5,2.5,NA,3,NA,NA,NA,NA,90,320.78775
"Song_2","90:14",14,"N","Montuno",NA,NA,320.968313,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,90,321.0125625
"Song_2","90:15",15,"N","Montuno",NA,321.17209,321.183747,321.177943,NA,321.189459,NA,NA,NA,NA,2.5,5,2.5,NA,3,NA,NA,NA,NA,90,321.237375
"Song_2","90:16",16,"N","Montuno",NA,321.38877,321.446176,321.409739,NA,321.422036,NA,NA,NA,NA,3,4.5,2.5,NA,3,NA,NA,NA,NA,90,321.4621875
"Song_2","91:1",1,"1","Montuno",321.688136,NA,321.643975,321.623811,NA,321.638696,NA,NA,NA,1.5,NA,5,3,NA,3.5,NA,NA,NA,321.687,91,321.687
"Song_2","91:2",2,"N","Montuno",NA,NA,321.863556,NA,NA,321.863939,NA,NA,NA,NA,NA,5,NA,NA,3.5,NA,NA,NA,NA,91,321.9075625
"Song_2","91:3",3,"N","Montuno",NA,322.077258,322.094925,322.071052,NA,322.084859,NA,NA,NA,NA,2.5,4.5,3,NA,3.5,NA,NA,NA,NA,91,322.128125
"Song_2","91:4",4,"2","Montuno",322.317063,322.299266,322.360853,322.303501,NA,322.300365,NA,NA,NA,1.5,3,4.5,3.5,NA,4,NA,NA,NA,NA,91,322.3486875
"Song_2","91:5",5,"N","Montuno",NA,NA,322.553884,322.543936,NA,322.535959,NA,NA,NA,NA,NA,4.5,4,NA,4,NA,NA,NA,NA,91,322.56925
"Song_2","91:6",6,"N","Montuno",NA,NA,322.768932,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,91,322.7898125
"Song_2","91:7",7,"3","Montuno",322.990048,322.966559,322.99353,322.951087,NA,322.99229,NA,NA,NA,1.5,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,91,323.010375
"Song_2","91:8",8,"N","Montuno",NA,323.209154,323.202904,323.179185,NA,323.221876,NA,NA,NA,NA,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,91,323.2309375
"Song_2","91:9",9,"N","Montuno",NA,NA,323.439491,323.41986,NA,323.444378,NA,NA,NA,NA,NA,5,3.5,NA,4,NA,NA,NA,NA,91,323.4515
"Song_2","91:10",10,"N","Montuno",NA,NA,323.634515,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,91,323.6720625
"Song_2","91:11",11,"4","Montuno",323.885213,323.908875,323.886144,NA,NA,323.899373,NA,NA,NA,1.5,3,4.5,NA,NA,3.5,NA,NA,NA,NA,91,323.892625
"Song_2","91:12",12,"N","Montuno",NA,324.106812,324.104461,324.066055,NA,NA,NA,NA,NA,NA,3,4.5,3.5,NA,NA,NA,NA,NA,NA,91,324.1131875
"Song_2","91:13",13,"5","Montuno",324.337042,NA,324.339036,324.328204,NA,324.326158,NA,NA,NA,1.5,NA,5,3,NA,3,NA,NA,NA,NA,91,324.33375
"Song_2","91:14",14,"N","Montuno",NA,NA,324.554564,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,91,324.5543125
"Song_2","91:15",15,"N","Montuno",NA,324.765918,324.789258,324.744242,NA,324.743226,NA,NA,NA,NA,3,4.5,3,NA,3,NA,NA,NA,NA,91,324.774875
"Song_2","91:16",16,"N","Montuno",NA,324.990549,324.986615,324.96698,NA,324.980289,NA,NA,NA,NA,3,5,3,NA,3.5,NA,NA,NA,NA,91,324.9954375
"Song_2","92:1",1,"1","Montuno",325.215633,NA,325.229021,325.220515,NA,325.201433,NA,NA,NA,1.5,NA,4.5,3,NA,3.5,NA,NA,NA,325.216,92,325.216
"Song_2","92:2",2,"N","Montuno",NA,NA,325.422316,NA,NA,325.42989,NA,NA,NA,NA,NA,5,NA,NA,3.5,NA,NA,NA,NA,92,325.43875
"Song_2","92:3",3,"N","Montuno",NA,325.661348,325.689207,325.656577,NA,325.636919,NA,NA,NA,NA,2.5,4.5,3,NA,3.5,NA,NA,NA,NA,92,325.6615
"Song_2","92:4",4,"2","Montuno",325.893985,325.868384,325.896398,325.878086,NA,325.854901,NA,NA,NA,1.5,3,4.5,3.5,NA,4,NA,NA,NA,NA,92,325.88425
"Song_2","92:5",5,"N","Montuno",NA,NA,326.111537,326.110422,NA,326.084421,NA,NA,NA,NA,NA,4.5,3.5,NA,4,NA,NA,NA,NA,92,326.107
"Song_2","92:6",6,"N","Montuno",NA,NA,326.305322,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,92,326.32975
"Song_2","92:7",7,"3","Montuno",326.545534,326.521072,326.534537,326.528598,NA,326.53084,NA,NA,NA,1.5,2.5,5,3.5,NA,4,NA,NA,NA,NA,92,326.5525
"Song_2","92:8",8,"N","Montuno",NA,326.740653,326.768386,326.756858,NA,326.77991,NA,NA,NA,NA,3,5,3.5,NA,4,NA,NA,NA,NA,92,326.77525
"Song_2","92:9",9,"N","Montuno",NA,NA,326.972128,326.974629,NA,326.984614,NA,NA,NA,NA,NA,5,3.5,NA,4,NA,NA,NA,NA,92,326.998
"Song_2","92:10",10,"N","Montuno",NA,NA,327.190991,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,92,327.22075
"Song_2","92:11",11,"4","Montuno",327.428744,327.422419,327.423081,NA,NA,327.425039,NA,NA,NA,1.5,2.5,4.5,NA,NA,4,NA,NA,NA,NA,92,327.4435
"Song_2","92:12",12,"N","Montuno",NA,327.623757,327.671146,327.622247,NA,NA,NA,NA,NA,NA,3,5,3.5,NA,NA,NA,NA,NA,NA,92,327.66625
"Song_2","92:13",13,"5","Montuno",327.878038,NA,327.889451,327.86528,NA,327.878455,NA,NA,NA,2,NA,5,3.5,NA,3,NA,NA,NA,NA,92,327.889
"Song_2","92:14",14,"N","Montuno",NA,NA,328.100108,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,92,328.11175
"Song_2","92:15",15,"N","Montuno",NA,328.283606,328.323839,328.2933,NA,328.320302,NA,NA,NA,NA,2.5,4.5,3,NA,3,NA,NA,NA,NA,92,328.3345
"Song_2","92:16",16,"N","Montuno",NA,328.515974,328.529907,328.509351,NA,328.560214,NA,NA,NA,NA,3,5,3.5,NA,3,NA,NA,NA,NA,92,328.55725
"Song_2","93:1",1,"1","Montuno",NA,NA,328.771773,328.753645,NA,328.76956,NA,NA,NA,NA,NA,4.5,3.5,NA,3.5,NA,NA,NA,328.78,93,328.78
"Song_2","93:2",2,"N","Montuno",NA,NA,328.972175,NA,NA,329.000046,NA,NA,NA,NA,NA,4.5,NA,NA,3,NA,NA,NA,NA,93,329.003375
"Song_2","93:3",3,"N","Montuno",NA,329.21057,329.234934,329.198383,NA,329.211574,NA,NA,NA,NA,2.5,4.5,3,NA,3.5,NA,NA,NA,NA,93,329.22675
"Song_2","93:4",4,"2","Montuno",329.43613,329.435229,329.460002,329.419411,NA,329.424194,NA,NA,NA,1,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,93,329.450125
"Song_2","93:5",5,"N","Montuno",NA,NA,329.688196,329.652896,NA,329.655593,NA,NA,NA,NA,NA,4.5,3.5,NA,4,NA,NA,NA,NA,93,329.6735
"Song_2","93:6",6,"N","Montuno",NA,NA,329.911525,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,93,329.896875
"Song_2","93:7",7,"3","Montuno",330.123411,330.075224,330.12553,330.078621,NA,330.104451,NA,NA,NA,1,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,93,330.12025
"Song_2","93:8",8,"N","Montuno",NA,330.289768,330.339121,330.316517,NA,330.332727,NA,NA,NA,NA,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,93,330.343625
"Song_2","93:9",9,"N","Montuno",NA,NA,330.573995,330.55068,NA,330.570293,NA,NA,NA,NA,NA,4.5,3.5,NA,4,NA,NA,NA,NA,93,330.567
"Song_2","93:10",10,"N","Montuno",NA,NA,330.776575,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,93,330.790375
"Song_2","93:11",11,"4","Montuno",331.002243,330.98718,331.014288,NA,NA,331.010032,NA,NA,NA,1.5,2.5,4.5,NA,NA,3.5,NA,NA,NA,NA,93,331.01375
"Song_2","93:12",12,"N","Montuno",NA,331.193893,331.200647,331.219514,NA,NA,NA,NA,NA,NA,3,5,3,NA,NA,NA,NA,NA,NA,93,331.237125
"Song_2","93:13",13,"5","Montuno",331.446934,NA,331.468985,331.457525,NA,331.473747,NA,NA,NA,1.5,NA,4.5,3,NA,3,NA,NA,NA,NA,93,331.4605
"Song_2","93:14",14,"N","Montuno",NA,NA,331.668021,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,93,331.683875
"Song_2","93:15",15,"N","Montuno",NA,331.877718,331.913759,331.866248,NA,331.879778,NA,NA,NA,NA,2.5,4.5,3,NA,3,NA,NA,NA,NA,93,331.90725
"Song_2","93:16",16,"N","Montuno",NA,332.12126,332.13772,332.099528,NA,332.114142,NA,NA,NA,NA,2.5,4.5,3,NA,3,NA,NA,NA,NA,93,332.130625
"Song_2","94:1",1,"1","Montuno",332.372974,NA,332.362165,332.332301,NA,332.339888,NA,NA,NA,1.5,NA,4.5,3,NA,3,NA,NA,NA,332.354,94,332.354
"Song_2","94:2",2,"N","Montuno",NA,NA,332.591333,NA,NA,332.560033,NA,NA,NA,NA,NA,4.5,NA,NA,3.5,NA,NA,NA,NA,94,332.574375
"Song_2","94:3",3,"N","Montuno",NA,332.749275,332.830092,332.768498,NA,332.774176,NA,NA,NA,NA,2.5,4.5,3,NA,3.5,NA,NA,NA,NA,94,332.79475
"Song_2","94:4",4,"2","Montuno",333.01629,332.986543,333.034292,332.992176,NA,332.995353,NA,NA,NA,1.5,3,4.5,3.5,NA,4,NA,NA,NA,NA,94,333.015125
"Song_2","94:5",5,"N","Montuno",NA,NA,333.246535,333.22971,NA,333.221046,NA,NA,NA,NA,NA,4.5,3.5,NA,4,NA,NA,NA,NA,94,333.2355
"Song_2","94:6",6,"N","Montuno",NA,NA,333.460202,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,94,333.455875
"Song_2","94:7",7,"3","Montuno",333.670927,333.666462,333.681936,333.644794,NA,333.652975,NA,NA,NA,1.5,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,94,333.67625
"Song_2","94:8",8,"N","Montuno",NA,333.888175,333.878472,333.893718,NA,333.884062,NA,NA,NA,NA,2.5,5,3.5,NA,4,NA,NA,NA,NA,94,333.896625
"Song_2","94:9",9,"N","Montuno",NA,NA,334.106399,334.098889,NA,334.111648,NA,NA,NA,NA,NA,5,4,NA,4.5,NA,NA,NA,NA,94,334.117
"Song_2","94:10",10,"N","Montuno",NA,NA,334.339848,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,94,334.337375
"Song_2","94:11",11,"4","Montuno",334.562203,334.558177,334.547059,334.537936,NA,334.532221,NA,NA,NA,1.5,2.5,5,3.5,NA,4,NA,NA,NA,NA,94,334.55775
"Song_2","94:12",12,"N","Montuno",NA,334.768811,334.767347,334.783991,NA,NA,NA,NA,NA,NA,2.5,5,3.5,NA,NA,NA,NA,NA,NA,94,334.778125
"Song_2","94:13",13,"5","Montuno",335.00162,NA,335.004574,335.012535,NA,335.011168,NA,NA,NA,2,NA,5,3.5,NA,3,NA,NA,NA,NA,94,334.9985
"Song_2","94:14",14,"N","Montuno",NA,NA,335.214258,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,94,335.218875
"Song_2","94:15",15,"N","Montuno",NA,335.391229,335.449208,335.426023,NA,335.424892,NA,NA,NA,NA,2.5,5,4,NA,3,NA,NA,NA,NA,94,335.43925
"Song_2","94:16",16,"N","Montuno",NA,335.619339,335.677444,335.669505,NA,335.650357,NA,NA,NA,NA,3,5,4,NA,3.5,NA,NA,NA,NA,94,335.659625
"Song_2","95:1",1,"1","Montuno",335.900379,NA,335.89201,335.885906,NA,335.872419,NA,NA,NA,1.5,NA,4.5,4.5,NA,3.5,NA,NA,NA,335.88,95,335.88
"Song_2","95:2",2,"N","Montuno",NA,NA,336.118179,NA,NA,336.099422,NA,NA,NA,NA,NA,4.5,NA,NA,3.5,NA,NA,NA,NA,95,336.10375
"Song_2","95:3",3,"N","Montuno",NA,336.309038,336.367445,336.3239,NA,336.31425,NA,NA,NA,NA,2.5,4.5,4,NA,3.5,NA,NA,NA,NA,95,336.3275
"Song_2","95:4",4,"2","Montuno",336.54035,336.53324,336.609145,336.53878,NA,336.53803,NA,NA,NA,2,3,4.5,4,NA,3.5,NA,NA,NA,NA,95,336.55125
"Song_2","95:5",5,"N","Montuno",NA,NA,336.799885,336.783722,NA,336.756063,NA,NA,NA,NA,NA,4.5,4.5,NA,4,NA,NA,NA,NA,95,336.775
"Song_2","95:6",6,"N","Montuno",NA,NA,337.015093,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,95,336.99875
"Song_2","95:7",7,"3","Montuno",337.208337,337.195955,337.226042,337.193153,NA,337.209849,NA,NA,NA,1.5,2.5,4.5,3.5,NA,4,NA,NA,NA,NA,95,337.2225
"Song_2","95:8",8,"N","Montuno",NA,337.439261,337.463895,337.416698,NA,337.441781,NA,NA,NA,NA,2.5,4.5,4,NA,4,NA,NA,NA,NA,95,337.44625
"Song_2","95:9",9,"N","Montuno",NA,NA,337.672537,337.638056,NA,337.661813,NA,NA,NA,NA,NA,5,4,NA,4,NA,NA,NA,NA,95,337.67
"Song_2","95:10",10,"N","Montuno",NA,NA,337.867897,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,95,337.89375
"Song_2","95:11",11,"4","Montuno",338.116447,338.084064,338.103683,NA,NA,338.104209,NA,NA,NA,1.5,2.5,5,NA,NA,3.5,NA,NA,NA,NA,95,338.1175
"Song_2","95:12",12,"N","Montuno",NA,338.306936,338.35295,338.30794,NA,NA,NA,NA,NA,NA,3,5,3.5,NA,NA,NA,NA,NA,NA,95,338.34125
"Song_2","95:13",13,"5","Montuno",338.559974,NA,338.562406,338.547332,NA,338.563064,NA,NA,NA,1.5,NA,5,3,NA,3,NA,NA,NA,NA,95,338.565
"Song_2","95:14",14,"N","Montuno",NA,NA,338.7822,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,95,338.78875
"Song_2","95:15",15,"N","Montuno",NA,338.988951,338.998492,338.997273,NA,338.993737,NA,NA,NA,NA,2.5,5,3,NA,3,NA,NA,NA,NA,95,339.0125
